Date,005930.KS,0700.HK,2330.TW,9988.HK,6758.T,INFY.BO,9984.T,9618.HK,9888.HK,000660.KS,9999.HK,WIPRO.BO,6861.T,9613.T,4755.T,SE,8035.T,TCS.BO,1810.HK,7974.T,066570.KS,2357.TW,036570.KS,RELIANCE.BO,TECHM.BO,7751.T,6752.T,6702.T,2354.TW,000063.SZ
2022-12-23,58100.0,320.20001220703125,455.0,86.5,10200.0,1497.550048828125,5757.0,227.8000030517578,112.0,77800.0,113.30000305175781,377.6499938964844,51360.0,1920.0,590.0,49.91999816894531,39200.0,3227.300048828125,10.800000190734863,5614.0,90900.0,271.0,429500.0,2501.550048828125,995.8499755859375,2927.0,1119.5,17950.0,51.400001525878906,25.149999618530273
2022-12-26,57900.0,,456.5,,10230.0,1502.25,5778.0,,,77000.0,,380.6000061035156,51420.0,1942.0,590.0,,40070.0,3255.85009765625,,5617.0,88900.0,272.0,432000.0,2524.5,1001.4000244140625,2938.5,1131.0,17845.0,51.099998474121094,25.06999969482422
2022-12-27,58100.0,,457.0,,10155.0,1515.5,5796.0,,,77000.0,,386.6499938964844,51340.0,1956.0,593.0,50.25,39680.0,3259.050048828125,,5606.0,89700.0,270.0,432000.0,2545.050048828125,1010.0999755859375,2945.5,1123.0,17680.0,52.0,25.719999313354492
2022-12-28,56600.0,309.8177795410156,451.0,87.69999694824219,10180.0,1510.8499755859375,5711.0,230.39999389648438,113.19999694824219,76000.0,114.5999984741211,387.95001220703125,51270.0,1950.0,581.0,48.91999816894531,39290.0,3256.300048828125,11.220000267028809,5620.0,89400.0,269.0,433500.0,2544.449951171875,1016.0999755859375,2929.0,1122.0,17640.0,52.29999923706055,25.18000030517578
2022-12-29,55300.0,318.36578369140625,446.0,85.55000305175781,10115.0,1517.5,5618.0,218.0,110.0,75000.0,111.30000305175781,390.6499938964844,51590.0,1944.0,594.0,52.810001373291016,39110.0,3269.25,10.859999656677246,5608.0,86500.0,269.0,448000.0,2542.550048828125,1013.5999755859375,2862.0,1120.0,17805.0,51.0,25.549999237060547
2023-01-02,55500.0,,,,,1524.300048828125,,,,75700.0,,393.1000061035156,,,,,,3260.64990234375,,,86400.0,,431500.0,2575.14990234375,1009.5,,,,,
2023-01-03,55400.0,327.8635559082031,453.0,88.6500015258789,,1522.550048828125,,224.8000030517578,114.80000305175781,75600.0,118.5999984741211,397.0,,,,52.97999954223633,,3310.85009765625,11.220000267028809,,85700.0,270.0,454000.0,2557.0,1024.050048828125,,,,51.29999923706055,25.93000030517578
2023-01-04,57800.0,342.87005615234375,449.5,96.4000015258789,10165.0,1494.9000244140625,5640.0,241.0,124.19999694824219,81000.0,125.69999694824219,389.75,50340.0,1911.0,586.0,55.66999816894531,38410.0,3314.050048828125,11.5,5487.0,89700.0,268.5,448500.0,2518.14990234375,1020.0499877929688,2810.5,1091.5,17500.0,51.400001525878906,26.440000534057617
2023-01-05,58200.0,347.79998779296875,458.5,99.5999984741211,10385.0,1475.199951171875,5745.0,247.39999389648438,126.0,81400.0,126.80000305175781,386.95001220703125,50650.0,1905.0,624.0,55.84000015258789,39950.0,3310.35009765625,11.619999885559082,5530.0,89900.0,271.0,432500.0,2513.5,1010.7999877929688,2833.0,1086.0,17560.0,51.0,26.440000534057617
2023-01-06,59000.0,349.3999938964844,458.5,101.5999984741211,10635.0,1448.8499755859375,5816.0,250.0,127.30000305175781,83100.0,124.69999694824219,382.1499938964844,51510.0,1885.0,624.0,55.689998626708984,41170.0,3212.0,11.239999771118164,5483.0,90700.0,271.5,428000.0,2537.25,986.5,2864.5,1095.5,17390.0,52.400001525878906,26.0
2023-01-09,60700.0,362.0,481.0,110.4000015258789,,1484.5,,250.0,131.39999389648438,86000.0,127.9000015258789,391.70001220703125,,,,53.040000915527344,,3319.699951171875,12.100000381469727,,95100.0,275.0,441000.0,2596.550048828125,1015.3499755859375,,,,53.20000076293945,25.639999389648438
2023-01-10,60400.0,362.3999938964844,486.0,109.5,10725.0,1470.4000244140625,5953.0,250.0,130.60000610351562,86500.0,127.0999984741211,393.04998779296875,52240.0,1904.0,619.0,54.209999084472656,42440.0,3286.199951171875,11.979999542236328,5470.0,95100.0,269.5,454000.0,2557.949951171875,1002.6500244140625,2869.5,1096.5,17650.0,53.400001525878906,25.489999771118164
2023-01-11,60500.0,373.79998779296875,484.5,112.9000015258789,11100.0,1471.449951171875,5969.0,246.60000610351562,133.8000030517578,87300.0,126.0,393.95001220703125,55220.0,1921.0,618.0,56.810001373291016,42990.0,3328.85009765625,11.739999771118164,5547.0,94800.0,269.0,446000.0,2525.5,1006.3499755859375,2910.0,1110.0,18500.0,53.79999923706055,26.290000915527344
2023-01-12,60500.0,364.0,486.5,110.80000305175781,11145.0,1480.550048828125,6024.0,247.39999389648438,132.60000610351562,86800.0,130.6999969482422,394.45001220703125,55140.0,1925.0,630.0,58.380001068115234,43760.0,3334.60009765625,11.779999732971191,5447.0,93700.0,265.0,449000.0,2472.10009765625,1002.0499877929688,2899.0,1124.5,18355.0,52.70000076293945,26.600000381469727
2023-01-13,60800.0,371.3999938964844,500.0,112.69999694824219,10965.0,1503.5,5924.0,248.1999969482422,133.89999389648438,85700.0,136.89999389648438,393.6499938964844,55080.0,1907.0,622.0,60.119998931884766,45090.0,3374.199951171875,11.960000038146973,5397.0,94200.0,268.0,464000.0,2467.35009765625,1003.0999755859375,2851.5,1103.0,18275.0,52.599998474121094,26.43000030517578
2023-01-16,61100.0,370.20001220703125,505.0,113.4000015258789,10855.0,1525.25,5846.0,243.8000030517578,134.3000030517578,85800.0,133.8000030517578,398.6499938964844,54900.0,1885.0,625.0,,44020.0,3334.39990234375,11.880000114440918,5413.0,94400.0,269.0,476500.0,2444.699951171875,1034.5999755859375,2761.5,1111.0,17950.0,52.400001525878906,26.799999237060547
2023-01-17,61000.0,373.79998779296875,503.0,114.5,11120.0,1539.75,5955.0,239.60000610351562,132.10000610351562,86000.0,133.60000610351562,396.1499938964844,56200.0,1888.0,625.0,62.189998626708984,44900.0,3378.85009765625,11.720000267028809,5490.0,94700.0,268.0,466000.0,2478.550048828125,1045.699951171875,2800.0,1130.0,18135.0,52.20000076293945,26.530000686645508
2023-01-18,60400.0,380.0,,114.0999984741211,11350.0,1545.050048828125,6099.0,235.39999389648438,128.60000610351562,85100.0,142.3000030517578,403.20001220703125,57660.0,1945.0,632.0,62.04999923706055,45670.0,3390.550048828125,11.899999618530273,5608.0,95200.0,,474000.0,2474.60009765625,1048.25,2845.0,1142.0,18440.0,,26.799999237060547
2023-01-19,61500.0,382.79998779296875,,112.19999694824219,11380.0,1541.300048828125,5875.0,231.8000030517578,125.0999984741211,85500.0,138.0,403.3500061035156,57410.0,1922.0,628.0,61.31999969482422,44530.0,3372.39990234375,11.579999923706055,5535.0,96300.0,,469000.0,2471.10009765625,1052.8499755859375,2828.0,1135.5,18470.0,,26.809999465942383
2023-01-20,61800.0,391.79998779296875,,116.30000305175781,11430.0,1525.449951171875,5882.0,238.8000030517578,131.1999969482422,87600.0,141.0,403.1499938964844,56800.0,1928.0,633.0,65.86000061035156,44450.0,3361.64990234375,11.859999656677246,5510.0,96300.0,,456500.0,2442.699951171875,1047.800048828125,2858.0,1146.5,18310.0,,27.360000610351562
2023-01-25,63300.0,,,,11665.0,1542.9000244140625,6183.0,,,91400.0,,401.3999938964844,59940.0,2003.0,658.0,64.26000213623047,46380.0,3431.550048828125,,5574.0,96600.0,,467500.0,2382.949951171875,1050.8499755859375,2939.0,1171.5,18850.0,,
2023-01-26,63800.0,406.79998779296875,,117.5,11515.0,,6198.0,245.39999389648438,134.5,91400.0,144.8000030517578,,58970.0,2014.0,653.0,67.0,45540.0,,13.34000015258789,5635.0,97900.0,,471000.0,,,2945.5,1197.5,18705.0,,
2023-01-27,64600.0,415.0,,117.30000305175781,11630.0,1518.25,6191.0,251.39999389648438,136.89999389648438,91500.0,144.6999969482422,398.0,59390.0,2012.0,672.0,68.55000305175781,45480.0,3410.39990234375,13.460000038146973,5630.0,97900.0,,475500.0,2337.75,1030.1500244140625,2949.5,1221.0,18655.0,,
2023-01-30,63300.0,387.20001220703125,543.0,109.0,11600.0,1539.0999755859375,6164.0,237.39999389648438,136.10000610351562,90700.0,140.6999969482422,402.3999938964844,60030.0,2021.0,671.0,64.61000061035156,45790.0,3435.39990234375,12.699999809265137,5598.0,98100.0,280.0,475500.0,2351.300048828125,1036.1500244140625,2947.5,1201.5,18680.0,55.400001525878906,27.010000228881836
2023-01-31,61400.0,382.20001220703125,522.0,107.5999984741211,11580.0,1533.1500244140625,6144.0,231.60000610351562,132.39999389648438,88500.0,139.6999969482422,398.79998779296875,59280.0,2003.0,657.0,64.44999694824219,45170.0,3357.449951171875,12.920000076293945,5625.0,100100.0,272.0,454000.0,2353.89990234375,1015.2999877929688,2893.0,1200.0,18510.0,54.20000076293945,26.639999389648438
2023-02-01,61000.0,385.0,530.0,110.0,11470.0,1549.449951171875,6254.0,238.0,144.3000030517578,91400.0,143.60000610351562,402.54998779296875,59580.0,1991.0,667.0,68.94999694824219,46130.0,3407.64990234375,13.5,5580.0,99200.0,275.0,458000.0,2338.050048828125,1024.25,2869.0,1192.5,18505.0,55.0,26.979999542236328
2023-02-02,63500.0,383.0,540.0,109.0,11490.0,1583.300048828125,6318.0,236.39999389648438,151.5,91400.0,142.5,409.1000061035156,60760.0,1982.0,667.0,72.51000213623047,47480.0,3461.949951171875,13.680000305175781,5582.0,100900.0,278.5,466500.0,2326.800048828125,1016.2000122070312,2849.0,1190.0,18670.0,56.400001525878906,26.950000762939453
2023-02-03,63500.0,385.0,542.0,106.0999984741211,12200.0,1599.1500244140625,6328.0,230.8000030517578,144.8000030517578,92200.0,143.3000030517578,407.79998779296875,61380.0,2006.0,675.0,70.47000122070312,47500.0,3481.85009765625,13.479999542236328,5622.0,100900.0,278.0,469500.0,2329.050048828125,1012.0499877929688,2884.0,1153.0,18470.0,56.29999923706055,27.110000610351562
2023-02-06,61600.0,376.79998779296875,526.0,103.19999694824219,12015.0,1570.5,6332.0,222.60000610351562,140.89999389648438,89100.0,139.10000610351562,404.70001220703125,60470.0,1997.0,667.0,66.26000213623047,46570.0,3460.0,12.819999694824219,5621.0,100800.0,276.0,461500.0,2311.5,1005.4000244140625,2932.5,1159.0,18430.0,56.5,26.829999923706055
2023-02-07,62000.0,380.0,523.0,104.80000305175781,12055.0,1562.3499755859375,6268.0,222.60000610351562,162.5,90800.0,141.0,400.29998779296875,61070.0,1986.0,674.0,68.54000091552734,46710.0,3470.64990234375,12.84000015258789,5624.0,101600.0,278.0,461000.0,2305.89990234375,1002.25,2914.0,1156.0,17895.0,56.20000076293945,27.170000076293945
2023-02-08,63100.0,382.20001220703125,540.0,103.5,11955.0,1589.699951171875,5948.0,219.1999969482422,157.39999389648438,94900.0,142.5,406.6000061035156,60540.0,2014.0,670.0,68.3499984741211,47270.0,3518.699951171875,12.460000038146973,5201.0,107600.0,277.5,467000.0,2351.800048828125,1011.5499877929688,2883.0,1151.0,18060.0,55.79999923706055,26.75
2023-02-09,63300.0,395.6000061035156,540.0,107.5999984741211,11945.0,1617.699951171875,5949.0,224.60000610351562,151.60000610351562,94900.0,143.1999969482422,408.0,60630.0,2130.0,667.0,67.31999969482422,46260.0,3541.14990234375,13.520000457763672,5279.0,108000.0,276.0,447500.0,2355.39990234375,1015.7999877929688,2899.0,1154.5,18175.0,55.5,27.829999923706055
2023-02-10,62900.0,383.3999938964844,545.0,104.0999984741211,11940.0,1607.949951171875,5878.0,210.39999389648438,140.39999389648438,93500.0,137.8000030517578,405.6499938964844,60320.0,1975.0,660.0,64.0,48270.0,3535.449951171875,13.079999923706055,5307.0,110600.0,270.0,447500.0,2336.35009765625,1017.8499755859375,2901.0,1154.0,18055.0,54.599998474121094,28.200000762939453
2023-02-13,62900.0,386.6000061035156,541.0,104.0,11710.0,1567.4000244140625,5812.0,207.39999389648438,143.10000610351562,90600.0,139.0,400.95001220703125,59340.0,1947.0,672.0,65.0199966430664,46150.0,3482.75,13.140000343322754,5224.0,107200.0,274.5,428000.0,2322.75,1002.7999877929688,2864.0,1174.0,18030.0,54.900001525878906,28.15999984741211
2023-02-14,63200.0,378.6000061035156,545.0,102.5,11780.0,1592.6500244140625,5850.0,203.60000610351562,143.6999969482422,93400.0,137.1999969482422,404.95001220703125,60130.0,1945.0,662.0,64.2300033569336,46790.0,3499.14990234375,13.020000457763672,5328.0,113300.0,276.5,421500.0,2377.39990234375,1012.25,2881.0,1165.0,18010.0,55.099998474121094,28.280000686645508
2023-02-15,62200.0,377.0,525.0,100.9000015258789,11705.0,1596.8499755859375,5791.0,202.0,149.10000610351562,91700.0,135.10000610351562,407.45001220703125,59510.0,1902.0,713.0,65.80999755859375,46570.0,3518.89990234375,13.039999961853027,5336.0,112800.0,276.0,409500.0,2430.10009765625,1070.8499755859375,2893.5,1188.0,17840.0,54.5,29.100000381469727
2023-02-16,63700.0,382.6000061035156,528.0,102.0999984741211,11760.0,1601.949951171875,5893.0,212.60000610351562,148.10000610351562,92900.0,138.1999969482422,409.95001220703125,60600.0,1894.0,716.0,66.83000183105469,46990.0,3553.949951171875,13.140000343322754,5498.0,114000.0,278.0,413500.0,2429.64990234375,1130.5999755859375,2910.5,1205.5,17975.0,55.099998474121094,29.860000610351562
2023-02-17,62600.0,373.79998779296875,518.0,99.44999694824219,11480.0,1583.449951171875,5764.0,210.60000610351562,141.3000030517578,92000.0,136.10000610351562,406.20001220703125,58870.0,1876.0,679.0,65.01000213623047,46190.0,3499.64990234375,12.699999809265137,5456.0,113900.0,279.5,413500.0,2439.85009765625,1128.9000244140625,2933.0,1203.5,17695.0,55.29999923706055,27.969999313354492
2023-02-20,62700.0,377.0,517.0,99.4000015258789,11440.0,1593.25,5729.0,207.39999389648438,145.0,92500.0,138.60000610351562,406.95001220703125,58250.0,1883.0,691.0,,45480.0,3486.10009765625,12.84000015258789,5464.0,113300.0,278.0,433500.0,2415.300048828125,1144.0999755859375,2960.5,1180.5,17510.0,56.0,29.56999969482422
2023-02-21,62100.0,361.79998779296875,516.0,95.19999694824219,11350.0,1579.25,5700.0,189.6999969482422,138.10000610351562,91200.0,134.8000030517578,402.75,57850.0,1883.0,685.0,62.90999984741211,45360.0,3449.39990234375,12.5600004196167,5412.0,114000.0,279.5,445000.0,2434.5,1134.199951171875,2966.5,1181.5,17465.0,55.70000076293945,30.15999984741211
2023-02-22,61100.0,356.0,507.0,92.94999694824219,11120.0,1562.550048828125,5576.0,184.0,140.5,89100.0,133.60000610351562,395.20001220703125,56930.0,1845.0,666.0,63.29999923706055,44590.0,3400.550048828125,12.239999771118164,5312.0,111100.0,279.5,440000.0,2379.0,1125.8499755859375,2925.5,1166.0,17270.0,55.20000076293945,30.639999389648438
2023-02-23,62000.0,356.0,518.0,95.1500015258789,,1551.5,,187.3000030517578,139.8000030517578,92700.0,139.10000610351562,393.95001220703125,,,,62.380001068115234,,3414.10009765625,12.140000343322754,,114700.0,280.5,452500.0,2367.550048828125,1128.550048828125,,,,56.0,29.780000686645508
2023-02-24,61300.0,349.3999938964844,511.0,90.05000305175781,11355.0,1551.449951171875,5595.0,178.39999389648438,131.39999389648438,91000.0,123.5,393.29998779296875,57970.0,1866.0,673.0,60.0099983215332,47770.0,3400.050048828125,12.0,5297.0,113400.0,278.0,438500.0,2385.800048828125,1118.550048828125,2947.5,1178.0,17420.0,55.5,30.100000381469727
2023-02-27,60500.0,349.3999938964844,,89.4000015258789,11400.0,1509.4000244140625,5469.0,178.0,134.0,90000.0,124.30000305175781,390.29998779296875,58400.0,1861.0,667.0,59.97999954223633,46870.0,3331.85009765625,11.859999656677246,5198.0,112700.0,,431000.0,2369.10009765625,1114.0,2973.5,1189.0,17430.0,,31.290000915527344
2023-02-28,60600.0,343.6000061035156,,86.5,11430.0,1487.300048828125,5517.0,173.6999969482422,134.8000030517578,89400.0,121.0999984741211,387.04998779296875,58890.0,1890.0,672.0,62.4900016784668,46710.0,3314.14990234375,11.859999656677246,5124.0,111200.0,,434500.0,2321.949951171875,1101.6500244140625,2940.5,1187.0,17520.0,,32.2400016784668
2023-03-02,60800.0,362.79998779296875,519.0,87.5999984741211,11380.0,1472.0999755859375,5583.0,179.10000610351562,141.89999389648438,88100.0,131.0,388.04998779296875,58960.0,1818.0,674.0,63.560001373291016,46830.0,3321.14990234375,12.520000457763672,5136.0,111400.0,281.0,432500.0,2327.85009765625,1109.75,2927.5,1205.5,17900.0,55.20000076293945,32.59000015258789
2023-03-03,60500.0,367.6000061035156,516.0,88.0,11545.0,1479.800048828125,5556.0,184.6999969482422,149.39999389648438,87300.0,135.60000610351562,390.45001220703125,59880.0,1813.0,676.0,65.66999816894531,47130.0,3342.75,12.619999885559082,5158.0,110800.0,284.0,422500.0,2385.050048828125,1085.449951171875,2935.0,1217.5,18390.0,55.20000076293945,31.979999542236328
2023-03-06,61500.0,363.0,521.0,87.25,11840.0,1507.550048828125,5708.0,187.3000030517578,147.5,89700.0,135.39999389648438,393.75,60950.0,1817.0,679.0,65.70999908447266,48600.0,3371.5,12.5,5178.0,114500.0,286.5,434500.0,2407.800048828125,1090.550048828125,2947.0,1213.5,18335.0,55.900001525878906,32.7599983215332
2023-03-07,60700.0,357.0,524.0,88.5999984741211,11990.0,,5727.0,186.39999389648438,144.1999969482422,88900.0,135.1999969482422,,61050.0,1825.0,676.0,80.05999755859375,48110.0,,12.520000457763672,5177.0,114400.0,289.5,420000.0,,,2926.5,1227.0,18295.0,56.0,31.149999618530273
2023-03-08,60300.0,349.6000061035156,521.0,85.75,12060.0,1492.5,5689.0,178.3000030517578,139.5,86800.0,129.6999969482422,392.5,61170.0,1815.0,668.0,79.80999755859375,48040.0,3389.699951171875,12.0,5158.0,117500.0,287.5,410500.0,2417.550048828125,1078.1500244140625,2941.0,1228.0,18510.0,55.20000076293945,31.399999618530273
2023-03-09,60100.0,340.20001220703125,522.0,84.5,12025.0,1480.75,5700.0,179.3000030517578,137.60000610351562,85600.0,128.10000610351562,390.1499938964844,61590.0,1813.0,681.0,77.56999969482422,48640.0,3337.449951171875,11.800000190734863,5227.0,117000.0,285.5,405000.0,2360.14990234375,1060.75,2943.5,1248.0,18535.0,54.900001525878906,32.59000015258789
2023-03-10,59500.0,331.6000061035156,513.0,81.1500015258789,11700.0,1471.3499755859375,5343.0,158.6999969482422,129.5,83300.0,127.5999984741211,389.04998779296875,60170.0,1787.0,653.0,73.44999694824219,48030.0,3331.050048828125,11.359999656677246,5148.0,115700.0,293.0,396000.0,2323.14990234375,1061.0999755859375,2970.0,1222.0,18370.0,53.599998474121094,32.290000915527344
2023-03-13,60000.0,344.79998779296875,516.0,83.25,11605.0,1434.800048828125,5254.0,159.0,134.0,84300.0,131.6999969482422,386.1499938964844,60270.0,1777.0,648.0,74.79000091552734,47670.0,3282.39990234375,11.539999961853027,5129.0,117500.0,266.0,396500.0,2284.89990234375,1133.5999755859375,2920.0,1202.5,18205.0,53.599998474121094,34.0099983215332
2023-03-14,59000.0,341.6000061035156,510.0,80.0,11285.0,1421.050048828125,5040.0,155.5,129.0,81100.0,129.1999969482422,379.3999938964844,58990.0,1719.0,629.0,76.63999938964844,46690.0,3216.85009765625,11.0,5065.0,111800.0,261.0,389000.0,2276.5,1115.5,2842.5,1164.0,17855.0,52.900001525878906,33.72999954223633
2023-03-15,59800.0,344.6000061035156,511.0,82.05000305175781,11320.0,1419.3499755859375,4969.0,159.1999969482422,133.60000610351562,79100.0,134.0,375.8999938964844,58420.0,1701.0,627.0,75.2300033569336,46750.0,3198.75,10.920000076293945,5082.0,117400.0,261.5,380500.0,2236.85009765625,1114.5,2881.0,1176.0,17765.0,52.70000076293945,33.0099983215332
2023-03-16,59900.0,336.0,505.0,80.5,11235.0,1406.199951171875,4897.0,155.0,125.0999984741211,79000.0,131.6999969482422,372.8500061035156,59280.0,1669.0,622.0,78.2699966430664,47180.0,3184.75,10.899999618530273,5075.0,117500.0,263.0,372500.0,2226.050048828125,1117.75,2847.0,1160.0,17905.0,51.900001525878906,32.41999816894531
2023-03-17,61300.0,339.3999938964844,518.0,81.5,11630.0,1420.8499755859375,4891.0,154.60000610351562,142.1999969482422,84000.0,135.3000030517578,376.45001220703125,60510.0,1701.0,628.0,78.4000015258789,48560.0,3178.949951171875,11.34000015258789,5144.0,117900.0,271.0,383500.0,2223.050048828125,1126.4000244140625,2885.0,1157.0,18355.0,52.20000076293945,34.68000030517578
2023-03-20,60200.0,334.79998779296875,512.0,79.19999694824219,11560.0,1403.800048828125,4851.0,150.39999389648438,143.5,83700.0,132.6999969482422,367.20001220703125,60250.0,1691.0,618.0,76.91000366210938,47300.0,3141.199951171875,11.020000457763672,5033.0,113900.0,266.0,376500.0,2201.60009765625,1108.949951171875,2857.0,1142.0,18130.0,53.0,33.70000076293945
2023-03-21,60300.0,343.6000061035156,517.0,80.5,,1391.050048828125,,150.10000610351562,148.10000610351562,83600.0,133.0,366.45001220703125,,,,79.86000061035156,,3105.89990234375,11.199999809265137,,113300.0,268.5,379500.0,2270.050048828125,1095.800048828125,,,,53.29999923706055,33.900001525878906
2023-03-22,61100.0,347.20001220703125,533.0,82.8499984741211,11730.0,1389.449951171875,4987.0,152.89999389648438,146.8000030517578,86900.0,134.0,366.45001220703125,62760.0,1710.0,654.0,77.66000366210938,48370.0,3130.699951171875,11.399999618530273,5080.0,114200.0,269.0,388500.0,2276.64990234375,1099.0,2880.0,1155.5,18145.0,53.29999923706055,35.720001220703125
2023-03-23,62300.0,375.6000061035156,538.0,86.19999694824219,11580.0,1374.5,4960.0,158.8000030517578,150.89999389648438,88500.0,139.3000030517578,361.54998779296875,61740.0,1706.0,638.0,83.66999816894531,49100.0,3124.0,12.220000267028809,5076.0,111800.0,269.5,380000.0,2247.550048828125,1099.75,2879.5,1135.0,17725.0,53.900001525878906,36.599998474121094
2023-03-24,63000.0,376.79998779296875,539.0,85.30000305175781,11595.0,1380.449951171875,4972.0,158.8000030517578,154.39999389648438,87300.0,141.0,361.54998779296875,62270.0,1699.0,634.0,82.37999725341797,50000.0,3121.449951171875,12.4399995803833,5058.0,113000.0,270.0,378000.0,2203.5,1101.550048828125,2871.0,1131.5,17590.0,54.70000076293945,35.38999938964844
2023-03-27,62100.0,362.79998779296875,531.0,85.25,11450.0,1388.9000244140625,4957.0,153.1999969482422,149.5,85500.0,137.39999389648438,361.3500061035156,62030.0,1711.0,623.0,83.23999786376953,48750.0,3120.10009765625,12.0,5095.0,113500.0,269.5,372000.0,2237.5,1102.199951171875,2879.0,1148.0,17555.0,54.0,34.290000915527344
2023-03-28,62900.0,378.20001220703125,525.0,84.25,11330.0,1377.4000244140625,4888.0,156.10000610351562,152.1999969482422,88400.0,139.8000030517578,356.29998779296875,62490.0,1726.0,627.0,81.75,48590.0,3115.5,12.140000343322754,5083.0,111800.0,268.5,372500.0,2247.949951171875,1070.25,2873.5,1156.0,17575.0,53.5,34.79999923706055
2023-03-29,62700.0,384.79998779296875,530.0,94.55000305175781,11495.0,1383.5,5190.0,159.10000610351562,155.10000610351562,86900.0,139.0,358.8500061035156,63320.0,1741.0,616.0,85.55999755859375,16106.6669921875,3138.10009765625,12.100000381469727,5179.0,113700.0,271.5,371000.0,2235.25,1081.25,2907.5,1178.0,17620.0,55.5,34.689998626708984
2023-03-30,63200.0,385.0,535.0,96.9000015258789,11735.0,,5084.0,163.1999969482422,149.5,88800.0,135.89999389648438,,63280.0,1737.0,614.0,86.62000274658203,16030.0,,12.140000343322754,5079.0,113100.0,272.5,371500.0,,,2934.0,1177.5,17715.0,55.599998474121094,31.600000381469727
2023-03-31,64000.0,385.79998779296875,533.0,100.4000015258789,11985.0,1427.699951171875,5182.0,172.0,148.6999969482422,88600.0,138.0,365.29998779296875,64450.0,1732.0,614.0,86.55000305175781,16040.0,3205.800048828125,12.100000381469727,5131.0,115300.0,272.5,371500.0,2331.050048828125,1101.8499755859375,2955.5,1182.0,17835.0,55.900001525878906,32.560001373291016
2023-04-03,63100.0,388.20001220703125,,98.55000305175781,12030.0,1410.949951171875,5218.0,169.6999969482422,145.60000610351562,87200.0,138.6999969482422,367.79998779296875,63680.0,1770.0,629.0,87.81999969482422,15710.0,3199.25,12.15999984741211,5173.0,113800.0,,370500.0,2331.75,1103.0999755859375,2979.5,1214.5,18250.0,,32.279998779296875
2023-04-04,63600.0,385.0,,95.6500015258789,12015.0,,5244.0,164.0,146.8000030517578,84500.0,140.89999389648438,,63360.0,1767.0,619.0,87.63999938964844,15805.0,,11.979999542236328,5412.0,115900.0,,385500.0,,,2976.0,1216.0,18275.0,,32.52000045776367
2023-04-05,63900.0,,,,11810.0,1423.3499755859375,5213.0,,,84600.0,,369.70001220703125,62020.0,1784.0,625.0,85.69999694824219,15780.0,3236.800048828125,,5245.0,116800.0,,381000.0,2325.5,1103.4000244140625,2929.0,1240.0,17950.0,,
2023-04-06,62300.0,385.3999938964844,530.0,97.75,11555.0,1422.0999755859375,5228.0,159.0,142.89999389648438,83800.0,140.1999969482422,366.70001220703125,59460.0,1777.0,621.0,84.08000183105469,15065.0,3221.699951171875,12.079999923706055,5250.0,113900.0,270.5,378500.0,2341.0,1092.550048828125,2913.5,1200.5,17160.0,56.099998474121094,33.63999938964844
2023-04-07,65000.0,,531.0,,11610.0,,5169.0,,,89100.0,,,59780.0,1776.0,623.0,,15400.0,,,5198.0,114300.0,270.0,370000.0,,,2913.5,1211.0,17120.0,55.5,37.0
2023-04-10,65700.0,,529.0,,11675.0,1427.300048828125,5100.0,,,90700.0,,373.25,59820.0,1788.0,638.0,83.52999877929688,15325.0,3263.199951171875,,5406.0,113000.0,271.0,371500.0,2324.60009765625,1107.449951171875,2920.5,1209.5,17095.0,55.5,35.599998474121094
2023-04-11,65900.0,376.6000061035156,524.0,99.30000305175781,11850.0,1407.050048828125,5102.0,158.60000610351562,135.1999969482422,91800.0,140.3000030517578,370.29998779296875,59960.0,1809.0,640.0,82.02999877929688,15890.0,3214.25,12.279999732971191,5413.0,112600.0,273.5,368500.0,2336.300048828125,1098.25,2925.5,1220.0,17465.0,55.70000076293945,35.04999923706055
2023-04-12,66000.0,357.20001220703125,520.0,96.05000305175781,11995.0,1428.449951171875,5178.0,153.0,134.0,90300.0,140.10000610351562,372.1499938964844,60250.0,1803.0,642.0,81.30000305175781,15945.0,3242.10009765625,12.140000343322754,5466.0,114600.0,278.5,371000.0,2346.39990234375,1110.1500244140625,2966.0,1236.0,17520.0,55.29999923706055,36.95000076293945
2023-04-13,66100.0,363.20001220703125,510.0,94.1500015258789,11900.0,1388.5999755859375,5128.0,149.89999389648438,134.10000610351562,88700.0,141.10000610351562,368.25,61750.0,1798.0,651.0,83.97000122070312,15695.0,3189.85009765625,12.180000305175781,5379.0,115300.0,275.5,374500.0,2355.64990234375,1086.800048828125,2932.0,1235.5,17595.0,54.70000076293945,34.56999969482422
2023-04-14,65100.0,365.3999938964844,516.0,94.5,12110.0,,5120.0,147.6999969482422,130.0,89300.0,145.39999389648438,,62010.0,1818.0,670.0,83.5199966430664,15415.0,,12.220000267028809,5467.0,115200.0,277.5,380000.0,,,2931.5,1245.0,17800.0,54.79999923706055,34.400001525878906
2023-04-17,65300.0,371.0,520.0,95.4000015258789,12135.0,1258.0999755859375,5173.0,149.39999389648438,131.0,88500.0,146.89999389648438,361.6000061035156,62160.0,1812.0,675.0,82.8499984741211,15485.0,3139.60009765625,12.65999984741211,5457.0,112200.0,281.0,377000.0,2366.800048828125,1029.75,2953.5,1289.0,17955.0,55.0,33.68000030517578
